item	corpus_ID	idx	final_label	individual_labels	target	prev	next
lanzamiento|NOUN|m	7	35	2	2,2,1,1,2	Durante el registro de su vivienda , los agentes intervinieron su teléfono móvil , dispositivos de almacenamiento masivo de información y documentación , con el fin de encontrar más evidencias de su participación en el lanzamiento de esa y otras pateras .	La intervención de su teléfono condujo a los agentes hasta el lugar exacto en el que se encontraba oculto .	A Mamadú , que sigue acudiendo a declarar cada vez que se lo solicitan , le han facilitado un permiso de residencia temporal en España .
lanzamiento|NOUN|m	7	38	1	1,1,1,1,2	Lamentó que “ algunos candidatos a la emigración ilegal ” hayan querido “ explotar el incidente improvisando una marcha ” que desembocó en enfrentamientos con las fuerzas del orden durante los cuales dos policías resultaron heridos por el lanzamiento de piedras .	El Ministerio del Interior marroquí aseguró en un comunicado haber abierto una investigación sobre la muerte del camerunés .	La policía marroquí efectúa redadas con regularidad en Boukhalef y otros barrios míseros de Tánger donde los subsaharianos se hacinan en pisos y en pensiones de mala muerte para recuperarse después de semanas pasadas en el bosque de Benyounes , pegado a Ceuta , desde donde tratan de entrar en la ciudad española .
lanzamiento|NOUN|m	6	23	2	2,2,2,2,2	Hay cuatro modelos a la venta de 10 , 14 , 16 y 20 pulgadas y entre sus planes de futuro está el lanzamiento de dos nuevos modelos más pequeños para viviendas .	Ecco es la marca comercial de un extractor de aire para naves industriales que funciona sin alimentación eléctrica , gracias a la energía del viento y cuando éste falta aprovecha la diferencia de temperatura entre el interior y el exterior de la nave para mantener su rotación .	El ingeniero industrial Javier Macías , gerente de Congestec Medio Ambiente SL - la firma fabricante - , pensó en importar este extractor en un primer momento , pero se decidió finalmente por mejorar su diseño y fabricarlo en Cádiz .
lanzamiento|NOUN|m	8	22	1	1,1,2,2,1	Aquí se halla el Museo de las Tropas Aerotransportadas , donde se expone al público alguno de los aviones utilizados para los lanzamientos .	La vida de muchos pequeños pueblos sigue girando en torno a los recuerdos de los supervivientes , como Sainte-Mère-Église , una pequeña aldea que el 6 de junio de 1944 vio cómo el cielo se cubría de paracaidistas americanos que eran acribillados antes de conseguir tocar tierra .	Los que aman los puertos y los barcos también encontrarán su lugar en esta costa de faros , cormoranes y olor a puerto viejo con las redes puestas a secar .
lanzamiento|NOUN|m	8	5	2	2,2,2,2,2	Un acierto ha sido el lanzamiento de Crash , vino joven de rompedora y efectista etiqueta estilo pop art , cuyo atractivo estuche de cuatro botellas ( garnacha negra , garnacha tintorera , tempranillo y syrah ) cuesta menos de 20 euros .	Con el tiempo , lo que podía ser fruto de un acierto coyuntural se ha consolidado como el mejor referente del dinamismo de la denominación de origen Ribera del Guadiana .	Pero lo más sobresaliente en su continua búsqueda de la perfección es este MataNegra que toma el nombre de la bodega como muestra de orgullo .
lanzamiento|NOUN|m	8	7	2	2,2,2,2,2	Más allá de Zaragoza , destacan el lanzamiento de la nueva central de reservas de Aragón y el aeródromo deportivo de Santa Cilia de Jaca .	Zaragoza ya ha puesto a la venta las entradas para la Expo 2008 .	La arquitectura contemporánea será una de las protagonistas de la promoción turística madrileña .
lanzamiento|NOUN|m	8	34	1	1,1,1,1,1	La senda Chirico tiene una longitud total de 7,6 km ( ida y vuelta ) ; sube la ladera del monte hasta una altura de unos 600 metros donde se encuentra una pista de lanzamiento de parapente .	Este sendero en la zona de Tiger Mountain llega hasta el Poo-Poo point .	Las vistas sobre lo que aquí llamamos el Eastside son espectaculares y merece mucho la pena el esfuerzo que requieren algunos repechos de cierta dureza .
libra|NOUN|f	9	32	2	2,2,2,2,2	Al principio estuvo a punto de confesar lo que había pasado , pero el miedo a las posibles represalias legales , y el aún más profundo temor a perder las veinte mil libras , le convencieron de que era más prudente mantenerse a la expectativa de los acontecimientos .	No tenía la menor duda de que aquellos dos hombres , Reine y Torsson , eran los responsables del crimen , lo cual le convertía de alguna manera en cómplice de asesinato .	Esa misma tarde , a primera hora , llegó la policía , pero los agentes ni siquiera le interrogaron y , tras una breve y chapucera investigación , dieron por cerrado el caso .
libra|NOUN|f	2	2	2	2,2,2,2,2	Diez mil libras si el error era menor que un grado .	Tal era el problema para los países que centraban su economía y comercio en la navegación — sin ir más lejos el Imperio Británico — , que Sir Cloudesley Shovell , almirante de la flota inglesa , creó en 1714 el llamado Premio Longitud para cualquiera que pudiera desarrollar un método práctico que determinara la longitud en el mar .	El ganador fue un relojero llamado John Harrison , que terminó cobrando el premio de manos del rey Jorge III en 1773 .
libra|NOUN|f	2	22	2	2,2,2,2,2	Estaba en juego una importante cuenta que ella gestionaba y que podía reportar a la agencia un beneficio de varios millones de libras .	Era buena , muy buena , pero hacía tiempo que su carácter se había vuelto irascible debido a la presión del trabajo .	Aunque Willian sabía que no era esa la verdadera razón de su distanciamiento .
libra|NOUN|f	2	12	3	3,3,3,3,3	Las colas de pavo se compran en El Paso a centavo la libra , o a peni o a daime .	Luego todos le copiaron y al rato , en ese Juárez de finales de los setenta y principios de los ochenta , habían lonches de colita de pavo en todos los barrios .	Nadie come cola de pavo en Estados Unidos y acá son un manjar .
libra|NOUN|f	2	9	2	2,2,2,2,2	De hecho , aún faltaban unos cuantos miles de libras por pagar de la hipoteca de la vivienda .	Mike no era un buen inversor , y casi todo lo que había ganado aquellos años se había destinado a comprar su casa y a asegurar el futuro de los chicos Spencer , así que no había acciones , ni propiedades , ni títulos de deuda de los que echar mano .	Kate se sintió algo mezquina al pensar que , si su padre no hubiese sido tan pródigo con James , quizá ahora estaría en condiciones de ayudarla un poco , pero en seguida apartó esa idea de su cabeza .
libra|NOUN|f	2	27	2	2,2,2,2,2	La previsión de gastos para adquirir los veintiocho volúmenes de la Encyclopédie alcanza hasta los 8.000 reales , lo que supone casi un par de miles de libras .	Don Hermógenes dirige a su compañero una mirada de alivio .	En principio , salvo complicaciones y gastos extras , tienen suficiente .
libra|NOUN|f	2	7	2	3,2,2,2,2	Los guantes de combate serán de cinco libras , nuevos , los que quedarán en poder del vencedor .	Cada contendor podrá contar con un second y dos ayudantes con derecho a esponja .	Las vendas serán de hilo y gutapercha , puestas en el ring , quedando excluido el uso de huincha aisladora .
libra|NOUN|f	4	27	2	2,2,2,2,2	Así que , básicamente , programé el algoritmo para que verificara todas las cuentas bancarias del mundo , que las organizara por cantidades y que retirara una libra de cada una de las primeras 15,000 .	A través del seguimiento de los pasos sucesivos de la lista , se llega al estado final .	Luego , el total de £15,000 fue depositado de forma electrónica ( y anónima por completo ) , en la cuenta de Abue como un depósito único .
libra|NOUN|f	4	13	2	2,2,2,2,2	Y Cal practica un truco de magia con una moneda , pasándose una libra de una mano a la otra y abriendo luego un pañuelo para mostrar que ha desaparecido .	Para fastidiarlo , ella replica que le dio la espalda a su familia para casarse con él y vivir pobremente .	Es agradable oírlos charlar , cómo se deslizan las palabras de uno a otro .
libra|NOUN|f	3	37	2	2,2,2,2,2	Lo que en realidad quería era entrar en una página web llamada Especialistas en Camisas Blancas , en la que había una oferta reciente por la que uno podía encargar tres camisas blancas del copón por 400 libras , lo cual suponía un ahorro considerable , porque su precio normal era de casi 500 .	Lo malo era que Roger se daba cuenta de que no quería hacerlo ; no podía afrontarlo .	Roger había meditado mucho aquel ahorro , posponiéndolo para un día lluvioso , y aquel día llovía y Roger se veía ya navegando por un surtido de cuellos , mangas , puños y botones sutilmente distintos , y además estaba la cuestión de los monogramas , que a menudo le parecían vulgares pero que en aquel caso podían considerarse delicadamente inconsecuentes , blanco sobre blanco .
libra|NOUN|f	3	12	2	2,2,2,2,2	Si trabajaba 250 días al año , Quentina generaba ingresos de 375.000 libras al año .	Si no había reclamaciones aceptadas — y Quentina , que era buena en su trabajo , tenía el nivel más bajo de reclamaciones admitidas de todos los empleados en activo de Control Services — , los ingresos , en la práctica , eran del orden de 1500 libras esterlinas al día .	A cambio cobraba , en teoría , 12.000 , con cuatro semanas de vacaciones pagadas , sin seguridad social ni derecho a pensión .
libra|NOUN|f	3	10	2	2,2,2,2,2	Así que , cuando James se fue , había mil libras sobre la mesa para pagar los pasajes a Niza .	No me costó darle a entender que la persuasión implicaría , digamos , tres mil libras , simplemente para ayudarme a seguir adelante hasta que encontrara trabajo .	Me acerqué tambaleante a Mercedes y le dije que nos íbamos a la Riviera .
libra|NOUN|f	3	19	2	2,2,2,2,2	El anciano era Othman bin Mahmuud al-Ahmed , y sus posesiones ascendían a poco más de cuatrocientos millones de libras esterlinas .	Cuando era más joven , efectuaba el viaje a lomos de camello , fiel a sus raíces beduinas , pero ahora , con más de ochenta años de edad , padecía de la próstata , de modo que no le quedaba otro remedio que desplazarse en coche .	Desde casi todos los puntos de vista , Othman era rico , pero era un mendigo comparado con los hombres a los cuales servía .
libra|NOUN|f	3	4	2	2,2,2,2,2	Luego le ofreció una libra al empleado para poder utilizar un pequeño cubículo donde lavarse .	Abrió el cierre de seguridad codificado que protegía la maleta , extrajo un delgado fajo de billetes enrollados y pagó el servicio de consigna .	Faltaban dos horas para que saliera el primer autobús que se dirigía a la frontera del Líbano , desde donde el Sarraceno continuaría hasta Beirut , de modo que aprovechó aquel tiempo para recortarse la barba y restregarse bajo la ducha hasta casi dejarse la piel en carne viva .
libra|NOUN|f	3	26	2	2,2,2,2,2	El vigésimo día después de la notificación , la fecha en que expiraba el plazo establecido , el sogún hizo efectivo el pago de cien mil libras .	Parkes contestó que el tiempo apremiaba y que era necesaria una cierta urgencia .	Una cuadrilla de porteadores transportó el dinero en cajas de madera llenas de dólares de plata mexicana , desde la sede del tesoro hasta la legación británica en Edo , ya reconstruida , reforzada y fuertemente custodiada .
libra|NOUN|f	3	13	2	2,2,2,2,2	La casera renunció a pedir referencias cuando Harriet sacó un billete de cien libras en concepto de depósito .	La habitación que Harriet encontró se hallaba en Notting Hill , concretamente en el barrio de Landbroke Grove , que sus moradores denominaban « the Grove » .	La joven no creía que nadie pudiera localizarla allí , pero aun así se ponía muy nerviosa cada vez que salía .
